,No,Sell to Customer No,Ship-to Code,Ship-to County,Posting Date,Customer Posting Group,Salesperson Code,Gen Bus Posting Group,Order Type ID,Is DI Drop Ship,Clean Ship-to County
8110,SCM+060921,1COLON,DEFAULT,ME,2019-08-02 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8111,SCM+060922,1COLON,DEFAULT,ME,2019-08-02 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8112,SCM+060923,1COLON,DEFAULT,ME,2019-08-02 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8113,SCM+061135,1COLON,DEFAULT,ME,2019-08-27 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8114,SCM+061230,1COLON,DEFAULT,ME,2019-09-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8115,SCM+061318,1COLON,DEFAULT,ME,2019-09-17 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8116,SCM+061365,1COLON,DEFAULT,ME,2019-09-19 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8117,SCM+061405,1COLON,DEFAULT,ME,2019-09-23 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8118,SCM+061437,1COLON,DEFAULT,ME,2019-09-24 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8119,SCM+061487,1COLON,DEFAULT,ME,2019-10-07 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8120,SCM+061564,1COLON,DEFAULT,ME,2019-10-14 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8121,SCM+061568,1COLON,DEFAULT,ME,2019-10-14 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8122,SCM+061795,1COLON,DEFAULT,ME,2019-11-06 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8123,SCM+061948,1COLON,DEFAULT,ME,2019-11-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8124,SCM+061949,1COLON,DEFAULT,ME,2019-11-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8125,SCM+061950,1COLON,DEFAULT,ME,2019-11-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8126,SCM+061951,1COLON,DEFAULT,ME,2019-11-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8127,SCM+062167,1COLON,DEFAULT,ME,2019-12-05 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8128,SCM+062231,1COLON,DEFAULT,ME,2019-12-11 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8129,SCM+062254,1COLON,DEFAULT,ME,2019-12-12 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8130,SCM+062301,1COLON,DEFAULT,ME,2019-12-17 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8131,SCM+062478,1COLON,DEFAULT,ME,2020-01-06 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8132,SCM+062497,1COLON,DEFAULT,ME,2020-01-06 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8133,SCM+062618,1COLON,DEFAULT,ME,2020-01-15 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8134,SCM+062667,1COLON,DEFAULT,ME,2020-01-21 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8135,SCM+062668,1COLON,DEFAULT,ME,2020-01-21 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8136,SCM+062887,1COLON,DEFAULT,ME,2020-02-11 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8137,SCM+062888,1COLON,DEFAULT,ME,2020-02-11 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8138,SCM+062934,1COLON,DEFAULT,ME,2020-02-14 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8139,SCM+063143,1COLON,DEFAULT,ME,2020-03-12 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8140,SCM+063144,1COLON,DEFAULT,ME,2020-03-12 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8141,SCM+063145,1COLON,DEFAULT,ME,2020-03-13 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8142,SCM+063146,1COLON,DEFAULT,ME,2020-03-13 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8143,SCM+063147,1COLON,DEFAULT,ME,2020-03-13 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8144,SCM+063373,1COLON,DEFAULT,ME,2020-04-08 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8145,SCM+063597,1COLON,DEFAULT,ME,2020-05-05 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8146,SCM+063716,1COLON,DEFAULT,ME,2020-05-22 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8147,SCM+063857,1COLON,DEFAULT,ME,2020-06-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8148,SCM+063887,1COLON,DEFAULT,ME,2020-06-17 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8149,SCM+063888,1COLON,DEFAULT,ME,2020-06-17 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8150,SCM+063964,1COLON,DEFAULT,ME,2020-06-29 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8151,SCM+063965,1COLON,DEFAULT,ME,2020-06-29 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8152,SCM+064086,1COLON,DEFAULT,ME,2020-07-15 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8153,SCM+064218,1COLON,DEFAULT,ME,2020-07-29 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8154,SCM+064345,1COLON,DEFAULT,ME,2020-08-19 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8155,SCM+064470,1COLON,DEFAULT,ME,2020-09-08 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8156,SCM+064472,1COLON,DEFAULT,ME,2020-09-08 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8157,SCM+064532,1COLON,DEFAULT,ME,2020-09-16 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8158,SCM+064533,1COLON,DEFAULT,ME,2020-09-16 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8159,SCM+064554,1COLON,DEFAULT,ME,2020-09-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8160,SCM+064555,1COLON,DEFAULT,ME,2020-09-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8161,SCM+064556,1COLON,DEFAULT,ME,2020-09-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8162,SCM+064566,1COLON,DEFAULT,ME,2020-09-21 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8163,SCM+064567,1COLON,DEFAULT,ME,2020-09-21 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8164,SCM+064578,1COLON,DEFAULT,ME,2020-09-24 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8165,SCM+064853,1COLON,DEFAULT,ME,2020-10-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8166,SCM+064854,1COLON,DEFAULT,ME,2020-10-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8167,SCM+065062,1COLON,DEFAULT,ME,2020-11-12 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8168,SCM+065183,1COLON,DEFAULT,ME,2020-11-23 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8169,SCM+065184,1COLON,DEFAULT,ME,2020-11-23 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8170,SCM+065187,1COLON,DEFAULT,ME,2020-11-24 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8171,SCM+065300,1COLON,DEFAULT,ME,2020-12-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8172,SCM+065302,1COLON,DEFAULT,ME,2020-12-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8173,SCM+065315,1COLON,DEFAULT,ME,2020-12-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8174,SCM+065345,1COLON,DEFAULT,ME,2020-12-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8175,SCM+065485,1COLON,DEFAULT,ME,2020-12-23 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8176,SCM+065487,1COLON,DEFAULT,ME,2020-12-23 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8177,SCM+065524,1COLON,DEFAULT,ME,2020-12-28 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8178,SCM+065689,1COLON,DEFAULT,ME,2021-01-22 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8179,SCM+065690,1COLON,DEFAULT,ME,2021-01-22 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8180,SCM+065885,1COLON,DEFAULT,ME,2021-02-09 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8181,SCM+065903,1COLON,DEFAULT,ME,2021-02-11 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8182,SCM+066238,1COLON,DEFAULT,ME,2021-03-25 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8183,SCM+066244,1COLON,DEFAULT,ME,2021-03-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8184,SCM+066245,1COLON,DEFAULT,ME,2021-03-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8185,SCM+066246,1COLON,DEFAULT,ME,2021-03-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8186,SCM+066426,1COLON,DEFAULT,ME,2021-04-20 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8187,SCM+066528,1COLON,DEFAULT,ME,2021-04-29 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8188,SCM+066529,1COLON,DEFAULT,ME,2021-04-29 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8189,SCM+066626,1COLON,DEFAULT,ME,2021-05-10 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8190,SCM+066684,1COLON,DEFAULT,ME,2021-05-18 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8191,SCM+066715,1COLON,DEFAULT,ME,2021-05-20 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8192,SCM+066778,1COLON,DEFAULT,ME,2021-05-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8193,SCM+066779,1COLON,DEFAULT,ME,2021-05-26 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8194,SCM+066835,1COLON,DEFAULT,ME,2021-06-03 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8195,SCM+066836,1COLON,DEFAULT,ME,2021-06-03 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8196,SCM+066837,1COLON,DEFAULT,ME,2021-06-03 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8197,SCM+066843,1COLON,DEFAULT,ME,2021-06-03 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8198,SCM+066907,1COLON,DEFAULT,ME,2021-06-02 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8199,SCM+066942,1COLON,DEFAULT,ME,2021-06-11 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8200,SCM+066956,1COLON,DEFAULT,ME,2021-06-14 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8201,SCM+066957,1COLON,DEFAULT,ME,2021-06-14 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8202,SCM+066990,1COLON,DEFAULT,ME,2021-06-16 00:00:00.000,1NATIONAL,CFU,NATWHO,0,No,ME
8203,SCM+031198,1COLON,DEFAULT,ME,2011-01-18 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8204,SCM+031284,1COLON,DEFAULT,ME,2011-01-25 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8205,SCM+031308,1COLON,DEFAULT,ME,2011-01-28 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8206,SCM+031493,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8207,SCM+031494,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8208,SCM+031495,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8209,SCM+031496,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8210,SCM+031497,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8211,SCM+031498,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8212,SCM+031501,1COLON,DEFAULT,ME,2011-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8213,SCM+031569,1COLON,DEFAULT,ME,2011-02-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8214,SCM+031629,1COLON,DEFAULT,ME,2011-02-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8215,SCM+031630,1COLON,DEFAULT,ME,2011-02-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8216,SCM+031759,1COLON,DEFAULT,ME,2011-03-09 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8217,SCM+031878,1COLON,DEFAULT,ME,2011-03-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8218,SCM+031879,1COLON,DEFAULT,ME,2011-03-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8219,SCM+032037,1COLON,DEFAULT,ME,2011-04-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8220,SCM+032038,1COLON,DEFAULT,ME,2011-04-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8221,SCM+032070,1COLON,DEFAULT,ME,2011-04-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8222,SCM+032078,1COLON,DEFAULT,ME,2011-04-13 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8223,SCM+032079,1COLON,DEFAULT,ME,2011-04-13 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8224,SCM+032080,1COLON,DEFAULT,ME,2011-04-13 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8225,SCM+032081,1COLON,DEFAULT,ME,2011-04-13 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8226,SCM+032173,1COLON,DEFAULT,ME,2011-04-19 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8227,SCM+032398,1COLON,DEFAULT,ME,2011-05-11 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8228,SCM+032556,1COLON,DEFAULT,ME,2011-05-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8229,SCM+032557,1COLON,DEFAULT,ME,2011-05-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8230,SCM+032614,1COLON,DEFAULT,ME,2011-06-02 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8231,SCM+032890,1COLON,DEFAULT,ME,2011-06-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8232,SCM+032943,1COLON,DEFAULT,ME,2011-06-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8233,SCM+032944,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8234,SCM+032945,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8235,SCM+032946,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8236,SCM+032947,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8237,SCM+032948,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8238,SCM+032949,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8239,SCM+032950,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8240,SCM+032951,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8241,SCM+032952,1COLON,DEFAULT,ME,2011-06-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8242,SCM+032986,1COLON,DEFAULT,ME,2011-06-29 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8243,SCM+033038,1COLON,DEFAULT,ME,2011-07-11 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8244,SCM+033106,1COLON,DEFAULT,ME,2011-07-19 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8245,SCM+033107,1COLON,DEFAULT,ME,2011-07-19 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8246,SCM+033338,1COLON,DEFAULT,ME,2011-08-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8247,SCM+033339,1COLON,DEFAULT,ME,2011-08-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8248,SCM+033340,1COLON,DEFAULT,ME,2011-08-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8249,SCM+033341,1COLON,DEFAULT,ME,2011-08-24 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8250,SCM+033462,1COLON,DEFAULT,ME,2011-09-02 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8251,SCM+033519,1COLON,DEFAULT,ME,2011-09-13 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8252,SCM+033549,1COLON,DEFAULT,ME,2011-09-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8253,SCM+033550,1COLON,DEFAULT,ME,2011-09-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8254,SCM+033551,1COLON,DEFAULT,ME,2011-09-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8255,SCM+033606,1COLON,DEFAULT,ME,2011-09-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8256,SCM+033607,1COLON,DEFAULT,ME,2011-09-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8257,SCM+033623,1COLON,DEFAULT,ME,2011-09-23 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8258,SCM+033816,1COLON,DEFAULT,ME,2011-10-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8259,SCM+033833,1COLON,DEFAULT,ME,2011-10-17 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8260,SCM+034087,1COLON,DEFAULT,ME,2011-11-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8261,SCM+034163,1COLON,DEFAULT,ME,2011-11-16 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8262,SCM+034241,1COLON,DEFAULT,ME,2011-11-18 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8263,SCM+034513,1COLON,DEFAULT,ME,2011-12-21 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8264,SCM+034514,1COLON,DEFAULT,ME,2011-12-21 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8265,SCM+034547,1COLON,DEFAULT,ME,2011-12-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8266,SCM+034548,1COLON,DEFAULT,ME,2011-12-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8267,SCM+034650,1COLON,DEFAULT,ME,2011-12-28 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8268,SCM+034651,1COLON,DEFAULT,ME,2011-12-28 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8269,SCM+034654,1COLON,DEFAULT,ME,2011-12-28 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8270,SCM+034655,1COLON,DEFAULT,ME,2011-12-28 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8271,SCM+034698,1COLON,DEFAULT,ME,2011-12-28 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8272,SCM+034722,1COLON,DEFAULT,ME,2011-12-29 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8273,SCM+035140,1COLON,DEFAULT,ME,2012-02-14 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8274,SCM+035160,1COLON,DEFAULT,ME,2012-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8275,SCM+035161,1COLON,DEFAULT,ME,2012-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8276,SCM+035162,1COLON,DEFAULT,ME,2012-02-15 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8277,SCM+035192,1COLON,DEFAULT,ME,2012-02-16 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8278,SCM+035213,1COLON,DEFAULT,ME,2012-02-21 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8279,SCM+035214,1COLON,DEFAULT,ME,2012-02-21 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8280,SCM+035447,1COLON,DEFAULT,ME,2012-02-14 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8281,SCM+035504,1COLON,DEFAULT,ME,2012-03-22 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8282,SCM+035698,1COLON,DEFAULT,ME,2012-04-16 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8283,SCM+035699,1COLON,DEFAULT,ME,2012-04-16 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8284,SCM+035700,1COLON,DEFAULT,ME,2012-04-16 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8285,SCM+035701,1COLON,DEFAULT,ME,2012-04-16 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8286,SCM+035703,1COLON,DEFAULT,ME,2012-04-17 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8287,SCM+035711,1COLON,DEFAULT,ME,2012-04-18 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8288,SCM+035738,1COLON,DEFAULT,ME,2012-04-18 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8289,SCM+035977,1COLON,DEFAULT,ME,2012-05-10 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8290,SCM+036095,1COLON,DEFAULT,ME,2012-05-17 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8291,SCM+036135,1COLON,DEFAULT,ME,2012-05-21 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8292,SCM+036257,1COLON,DEFAULT,ME,2012-06-06 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8293,SCM+036258,1COLON,DEFAULT,ME,2012-06-06 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8294,SCM+036259,1COLON,DEFAULT,ME,2012-06-06 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8295,SCM+036260,1COLON,DEFAULT,ME,2012-06-06 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8296,SCM+036616,1COLON,DEFAULT,ME,2012-07-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8297,SCM+036617,1COLON,DEFAULT,ME,2012-07-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8298,SCM+036618,1COLON,DEFAULT,ME,2012-07-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8299,SCM+036725,1COLON,DEFAULT,ME,2012-07-26 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8300,SCM+036726,1COLON,DEFAULT,ME,2012-07-26 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8301,SCM+036727,1COLON,DEFAULT,ME,2012-07-26 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8302,SCM+036728,1COLON,DEFAULT,ME,2012-07-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8303,SCM+036729,1COLON,DEFAULT,ME,2012-07-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8304,SCM+036730,1COLON,DEFAULT,ME,2012-07-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8305,SCM+036731,1COLON,DEFAULT,ME,2012-07-27 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8306,SCM+036836,1COLON,DEFAULT,ME,2012-08-10 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8307,SCM+036837,1COLON,DEFAULT,ME,2012-08-10 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8308,SCM+036838,1COLON,DEFAULT,ME,2012-08-10 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8309,SCM+037038,1COLON,DEFAULT,ME,2012-09-04 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8310,SCM+037128,1COLON,DEFAULT,ME,2012-09-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8311,SCM+037151,1COLON,DEFAULT,ME,2012-09-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8312,SCM+037152,1COLON,DEFAULT,ME,2012-09-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8313,SCM+037153,1COLON,DEFAULT,ME,2012-09-12 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8314,SCM+037191,1COLON,DEFAULT,ME,2012-09-14 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8315,SCM+037211,1COLON,DEFAULT,ME,2012-09-18 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8316,SCM+037229,1COLON,DEFAULT,ME,2012-09-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8317,SCM+037230,1COLON,DEFAULT,ME,2012-09-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8318,SCM+037231,1COLON,DEFAULT,ME,2012-09-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8319,SCM+037232,1COLON,DEFAULT,ME,2012-09-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8320,SCM+037233,1COLON,DEFAULT,ME,2012-09-20 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8321,SCM+037305,1COLON,DEFAULT,ME,2012-09-26 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8322,SCM+037306,1COLON,DEFAULT,ME,2012-09-26 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
8323,SCM+037307,1COLON,DEFAULT,ME,2012-09-26 00:00:00.000,1NATIONAL,MPE,NATWHO,0,No,ME
